C1_OBJ_NM,DT,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM_ENG,C1_NM,UNIT_NM,ITM_NM_ENG,ORG_ID
지수종류별,2.12,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200509,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,2.25,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200510,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,2.02,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200511,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.88,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200512,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.83,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200601,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.87,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200602,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.89,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200603,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.7,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200604,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.82,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200605,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.85,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200606,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.89,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200607,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.81,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200608,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.79,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200609,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.8,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200610,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.73,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200611,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.72,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200612,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.8,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200701,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.74,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200702,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.71,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200703,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.91,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200704,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.77,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200705,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.71,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200706,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.55,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200707,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.59,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200708,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.46,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200709,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.4,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200710,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.49,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200711,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.48,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200712,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.72,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200801,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.65,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200802,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.55,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200803,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.7,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200804,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.68,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200805,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.88,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200806,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.96,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200807,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,2.17,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200808,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,2.2,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200809,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,2.65,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200810,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,2.77,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200811,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,2.66,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200812,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,2.57,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200901,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,2.85,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200902,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,2.485188,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200903,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,2.221655,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200904,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.447486,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200905,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.458731,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200906,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.292517,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200907,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.224966,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200908,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.158701,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200909,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.23115,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200910,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.246581,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200911,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.145732,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200912,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.195712,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201001,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.20579,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201002,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.135729,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201003,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.279216,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201004,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.360247,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201005,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.317797,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201006,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.288498,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201007,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.301062,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201008,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.21027,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201009,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.211128,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201010,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.182134,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201011,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.090165,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201012,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.079912,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201101,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.156655,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201102,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.034758,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201103,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.223403,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201104,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.252126,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201105,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.287385,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201106,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.318001,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201107,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.50682,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201108,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.586928,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201109,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.465042,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201110,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.521818,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201111,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.541851,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201112,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.427742,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201201,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.370027,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201202,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.355619,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201203,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.310121,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201204,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.413023,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201205,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.409091,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201206,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.378678,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201207,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.366668,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201208,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.305646,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201209,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.369701,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201210,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.348464,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201211,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.300371,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201212,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.328442,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201301,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.283162,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201302,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.314467,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201303,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.203056,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201304,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
지수종류별,1.17804,13102792819A.0701,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201305,2026-01-19,KOSPI LargeCap,대형주,%,dividend yield,343
